source	member	size_bytes	md5	disposition	target_path	note
drive/The Method Materials/method16_rp_C_figures.tar.gz	./figures/fig22.png	45444	6461646ff5ded261a002689f94e5f9ef	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/figures/fig22.png	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./figures/fig23.png	77613	66ff1908f9ee6acfd5fc07d05d8cbd87	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/figures/fig23.png	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./figures/fig24.png	66111	7d88575f132ce619b1a481298fc82ff4	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/figures/fig24.png	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./figures/fig25.png	100145	0b213dd2ad0641c53945afdf70d1f326	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/figures/fig25.png	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./figures/fig26.png	75798	8983923b04782c2de55478e221c81072	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/figures/fig26.png	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./figures/fig27.png	74866	9116098b0a82c5feb171e694f3dbc4fa	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/figures/fig27.png	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./gemini/d120_spectral_index_and_action.txt	2442	e0960b73b28662f6293067ff96d80a76	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/gemini/d120_spectral_index_and_action.txt	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./gemini/from_Gemini_6pp.txt	14186	9f5dcffa007e1712c7f03b51640897a2	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/gemini/from_Gemini_6pp.txt	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./gemini/from_Gemini_to_Cluade.pdf	147592	d27d4eb7aa97e8b012252ba7c435806e	PRESENT-IN-REPO	drive/The Method Materials/Conceptual idea, what if each side corresponds to ....pdf	byte-identical to a file already tracked
drive/The Method Materials/method16_rp_C_figures.tar.gz	./gemini/reply_on_the_118_120_bound.txt	1336	c84f34720d8ca4f4ab3f81de0a0e3c04	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/gemini/reply_on_the_118_120_bound.txt	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./gemini/to_Claude_44pp.txt	132555	cf374f5971f62dd05daa8626bc27dab8	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/gemini/to_Claude_44pp.txt	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./gemini/to_Claude_from_Gemini.pdf	688239	6179bf1fc1f0dc30e0f5a084cb69df4a	PRESENT-IN-REPO	drive/The Method Materials/Everything we can see, touch, or detect using elec....pdf	byte-identical to a file already tracked
drive/The Method Materials/method16_rp_C_figures.tar.gz	./lambda-spectra-120.html	113385	17470a05afe08a57ae861a9f174cff55	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/lambda-spectra-120.html	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./lambda-spectra-bound.html	104389	9a5feeab3c9466fdb13bc9c4585c6f23	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/lambda-spectra-bound.html	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./spectra-index.html	176976	06f7de42cf408d46213bd7fa5c278d7f	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/spectra-index.html	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./spectra-lattice.html	73281	f12cc7af6a6248593cf9d1942c1fc8b9	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/spectra-lattice.html	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./transcripts/2026-08-15-00-42-00-method-1-8-fetch-recovery.txt	628455	a6b080a5177d035f3f1861b1572b30ef	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/transcripts/2026-08-15-00-42-00-method-1-8-fetch-recovery.txt	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./transcripts/2026-08-15-05-11-46-method-1-8-queue-batches-2-4.txt	622168	02d1e653788225ee95cc9538bfe730ee	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/transcripts/2026-08-15-05-11-46-method-1-8-queue-batches-2-4.txt	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./transcripts/2026-08-15-05-41-32-method-1-8-queue-close-gemini.txt	686201	64b18c7888a0d03581c5812c17c37117	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/transcripts/2026-08-15-05-41-32-method-1-8-queue-close-gemini.txt	
drive/The Method Materials/method16_rp_C_figures.tar.gz	./transcripts/journal.txt	1800	a78506d0dca0f47af6f30032c695d9f8	DUP-OF-EXTRACTED	extracted/archives/restore-point-2-13/transcripts/journal.txt	
drive/The Method Materials/projects-000.zip	projects/019fa103-63c3-76c1-866c-db3ac181ccbd.json	342	b7aeee3f363c0c5d6fc2d8cf14f41ba9	PRESENT-IN-REPO	drive/The Method Materials/Claude Projects/019fa103-63c3-76c1-866c-db3ac181ccbd.json	byte-identical to a file already tracked
drive/The Method Materials/projects-000.zip	projects/019fb976-90a6-71ba-b0f5-e2951677c527.json	15147010	1cff114e9c4e8241a217a6f6f943625e	PRESENT-IN-REPO	drive/The Method Materials/Claude Projects/019fb976-90a6-71ba-b0f5-e2951677c527.json	byte-identical to a file already tracked
drive/The Method Materials/projects-000.zip	projects/019fb977-df47-73ed-a16e-943c1591c491.json	63392	28eb1d55985ca2ecd93720a7be9edbca	PRESENT-IN-REPO	drive/The Method Materials/Claude Projects/019fb977-df47-73ed-a16e-943c1591c491.json	byte-identical to a file already tracked
drive/The Method Materials/projects-000.zip	projects/019fb978-342e-7685-92fb-ee703ff525a2.json	359	dabc08093cf07c6eb2433c35e307a991	PRESENT-IN-REPO	drive/The Method Materials/Claude Projects/019fb978-342e-7685-92fb-ee703ff525a2.json	byte-identical to a file already tracked
drive/The Method Materials/projects-000.zip	projects/019fbe48-e641-747a-ad1e-0e9216d51299.json	359	7572e9ac1f4b17a808eb07f704a4d3c0	PRESENT-IN-REPO	drive/The Method Materials/Claude Projects/019fbe48-e641-747a-ad1e-0e9216d51299.json	byte-identical to a file already tracked
drive/The Method Materials/projects-000.zip	projects/019fc4e4-6f5a-7024-be34-d918a737f57e.json	354	a50a4398d6c5f3b13060bd33885a2ee4	PRESENT-IN-REPO	drive/The Method Materials/Claude Projects/019fc4e4-6f5a-7024-be34-d918a737f57e.json	byte-identical to a file already tracked
drive/The Method Materials/projects-000.zip	projects/01a007df-8496-7003-8ea0-3fc05f77c7bd.json	13656478	452b3c472080db9adbd4ba2386f95739	PRESENT-IN-REPO	drive/The Method Materials/Claude Projects/01a007df-8496-7003-8ea0-3fc05f77c7bd.json	byte-identical to a file already tracked
drive/The Method Materials/projects-000.zip	projects/01a00c16-a815-7288-b7a8-a8f3d3e57f8f.json	14401583	ef9bacccdc178f8a6a8189d7fff9c05b	PRESENT-IN-REPO	drive/The Method Materials/Claude Projects/01a00c16-a815-7288-b7a8-a8f3d3e57f8f.json	byte-identical to a file already tracked
drive/The Method Materials/projects-000.zip	projects/01a0304c-4659-7248-b5e1-bba7bdeea529.json	2410179	e49506595e81afc4e976c05b3f10927c	PRESENT-IN-REPO	drive/The Method Materials/Claude Projects/01a0304c-4659-7248-b5e1-bba7bdeea529.json	byte-identical to a file already tracked
drive/The Method Materials/repair-pass-instruments.tar.gz	a2_canonical.py	1309	e92cd9d3903023958f53cbfa4749f2eb	EXTRACTED	extracted/archives/repair-pass-instruments/a2_canonical.py	
drive/The Method Materials/repair-pass-instruments.tar.gz	a4_census.py	721	8df5f8d5deee4b62e7c7d5bfc84f023d	EXTRACTED	extracted/archives/repair-pass-instruments/a4_census.py	
drive/The Method Materials/repair-pass-instruments.tar.gz	a4b_census.py	1100	04b55bd5ec372f5864360529f4eab43c	EXTRACTED	extracted/archives/repair-pass-instruments/a4b_census.py	
drive/The Method Materials/repair-pass-instruments.tar.gz	compose.py	922	193f1b9cef510f82397e508f9fa0e3bf	EXTRACTED	extracted/archives/repair-pass-instruments/compose.py	
drive/The Method Materials/repair-pass-instruments.tar.gz	fig_i1_only.py	2297	ae5d25bc3a3806e26edc819a4270621c	EXTRACTED	extracted/archives/repair-pass-instruments/fig_i1_only.py	
drive/The Method Materials/repair-pass-instruments.tar.gz	fig_i2_only.py	2291	b95a56da980e9c484da6451f7834038d	EXTRACTED	extracted/archives/repair-pass-instruments/fig_i2_only.py	
drive/The Method Materials/repair-pass-instruments.tar.gz	req4.py	1015	8a9a2b33237e988375fcafd56cbe2c9f	PRESENT-IN-REPO	drive/The Method Materials/req4.py	byte-identical to a file already tracked
drive/The Method Materials/repair-pass-instruments.tar.gz	sig_l13.py	966	b7aea345ee56cdf259429edf0ec73faa	EXTRACTED	extracted/archives/repair-pass-instruments/sig_l13.py	
drive/The Method Materials/repair-pass-instruments.tar.gz	sig_sweep.py	901	30f14f10494b3b1588b789f50b66d595	EXTRACTED	extracted/archives/repair-pass-instruments/sig_sweep.py	
drive/The Method Materials/repair-pass-instruments.tar.gz	sig_val.py	1147	06126261ce3d9cdb956eba1af0f7adb9	EXTRACTED	extracted/archives/repair-pass-instruments/sig_val.py	
drive/The Method Materials/repair-pass-instruments.tar.gz	tower.py	1708	93db2fc9ab2cf9604db3bb2b8c985db3	PRESENT-IN-REPO	drive/The Method Materials/tower.py	byte-identical to a file already tracked
drive/The Method Materials/repair-pass-instruments.tar.gz	tower3.py	940	9925afcd5b40f6ac70798baeeafc3ab9	PRESENT-IN-REPO	drive/The Method Materials/tower3.py	byte-identical to a file already tracked
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	a2_canonical.py	1309	e92cd9d3903023958f53cbfa4749f2eb	DUP-OF-EXTRACTED	extracted/archives/repair-pass-instruments/a2_canonical.py	
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	a4_census.py	721	8df5f8d5deee4b62e7c7d5bfc84f023d	DUP-OF-EXTRACTED	extracted/archives/repair-pass-instruments/a4_census.py	
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	a4b_census.py	1100	04b55bd5ec372f5864360529f4eab43c	DUP-OF-EXTRACTED	extracted/archives/repair-pass-instruments/a4b_census.py	
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	compose.py	922	193f1b9cef510f82397e508f9fa0e3bf	DUP-OF-EXTRACTED	extracted/archives/repair-pass-instruments/compose.py	
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	fig_i1_only.py	2297	ae5d25bc3a3806e26edc819a4270621c	DUP-OF-EXTRACTED	extracted/archives/repair-pass-instruments/fig_i1_only.py	
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	fig_i2_only.py	2291	b95a56da980e9c484da6451f7834038d	DUP-OF-EXTRACTED	extracted/archives/repair-pass-instruments/fig_i2_only.py	
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	req4.py	1015	8a9a2b33237e988375fcafd56cbe2c9f	PRESENT-IN-REPO	drive/The Method Materials/req4.py	byte-identical to a file already tracked
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	sig_l13.py	966	b7aea345ee56cdf259429edf0ec73faa	DUP-OF-EXTRACTED	extracted/archives/repair-pass-instruments/sig_l13.py	
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	sig_sweep.py	901	30f14f10494b3b1588b789f50b66d595	DUP-OF-EXTRACTED	extracted/archives/repair-pass-instruments/sig_sweep.py	
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	sig_val.py	1147	06126261ce3d9cdb956eba1af0f7adb9	DUP-OF-EXTRACTED	extracted/archives/repair-pass-instruments/sig_val.py	
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	tower.py	1708	93db2fc9ab2cf9604db3bb2b8c985db3	PRESENT-IN-REPO	drive/The Method Materials/tower.py	byte-identical to a file already tracked
drive/The Method Materials/repair-pass-instruments.tar__1ngDELaqmipG3LQ2iGK3gdWqUOzjvMPPl.gz	tower3.py	940	9925afcd5b40f6ac70798baeeafc3ab9	PRESENT-IN-REPO	drive/The Method Materials/tower3.py	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/LADDER-H-Ar-I-III.tsv	3051	d3b985d0ee6af8727cdb54963150cde1	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/LADDER-H-Ar-I-III.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/RAW-1371-1380.md	8764	93fecdf331bc3c804a9aae683151ae2b	EXTRACTED	extracted/archives/restore-point-2-13/bridge/RAW-1371-1380.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/RAW-1381-1390.md	10517	72ba78d38c62bbaecccc9b61729700c9	EXTRACTED	extracted/archives/restore-point-2-13/bridge/RAW-1381-1390.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/RAW-1391-1400.md	10304	0e04ee56bc5fc108a6407f9af630418e	EXTRACTED	extracted/archives/restore-point-2-13/bridge/RAW-1391-1400.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/RAW-1401-1410.md	11006	91d0b83c71f1e51cbf23450faf567d5d	EXTRACTED	extracted/archives/restore-point-2-13/bridge/RAW-1401-1410.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/RAW-1411-1420.md	11535	e8cce4a7d4c75df32c93305dc7e3d648	EXTRACTED	extracted/archives/restore-point-2-13/bridge/RAW-1411-1420.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/RAW-1421-1430.md	12509	08e2f09c0487489611a1245ef937e0d6	EXTRACTED	extracted/archives/restore-point-2-13/bridge/RAW-1421-1430.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/RAW-DELTA-1427-1433.md	5299	6ec91014c9dd11bd0f63c8d2c7e5e77d	EXTRACTED	extracted/archives/restore-point-2-13/bridge/RAW-DELTA-1427-1433.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/XRAY-KL2.tsv	4501	79064139ca26e6432dbe75af666407d4	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-KL2.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/XRAY-KL3.tsv	4397	f30e734a8a98c1a9d2df740b76d4886a	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-KL3.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/XRAY-L1M.tsv	3441	2f22939be61f903db39a706923b31894	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-L1M.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/XRAY-L1M2.tsv	3643	7d6ca33c609eff63c7ec18bec5beb939	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-L1M2.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./.bridge/XRAY-L1M3.tsv	3807	d1c934fff1c574c49d2308825d610ed6	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-L1M3.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./.zeno/audits.json	2302	b56d154812fea764f60cb8f345a8d631	EXTRACTED	extracted/archives/restore-point-2-13/zeno/audits.json	
drive/The Method Materials/restore-point-2_13.tar.gz	./A.py	2985	080d695178338980e4470a8cf3458bfa	EXTRACTED	extracted/archives/restore-point-2-13/A.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./ARTEFACT-PASS.md	6586	906e7c6fd17f36fa709896ffc1a8a95e	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/ARTEFACT-PASS.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./BOARD-REEVALUATED.md	2551	01aebe3400c27d9c001010d5764613c7	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/BOARD-REEVALUATED.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./BOARD.md	1948	2634c2c093676105853190203a4f48ec	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/BOARD.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./BRIDGE-1_7_2-to-next.md	5466	0532874e0112adf4517bb75f1a18033a	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/BRIDGE-1_7_2-to-next.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./BRIDGE-1_7_3-to-next.md	7032	a535b8ed00f3f080018125dcdb9ed28e	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/BRIDGE-1_7_3-to-next.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./BRIDGE-1_8-to-1_7_2.md	7442	fa7f82dfd857f5150c406a027a392c42	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/BRIDGE-1_8-to-1_7_2.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./BRIDGE-1_8_1-to-next.md	7659	ae69792e31c71fca667bd0bfc575c116	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/BRIDGE-1_8_1-to-next.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./BRIDGE-1_8_2-to-next.md	5176	e6bb489b782ff58cf1672cd2a1a10d67	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/BRIDGE-1_8_2-to-next.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./BRIDGE-1_8_3-to-next.md	3113	4c93f02fe3a78e8d52a24ce334d03e5c	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/BRIDGE-1_8_3-to-next.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./CHANNELS-NEW.tsv	49481	68999bf68918a15e817dfc4cb4c1f6d7	DUP-OF-EXTRACTED	extracted/archives/spectra-levels-store/deliver/CHANNELS-NEW.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./CHAPTER-LOWDIN.md	9872	dea111db686fdf1d2605820e95ffdd73	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/CHAPTER-LOWDIN.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./CHAPTER-THREEBODY.md	5168	4c30f61dabf0a8b166a5cee81fd4a1a6	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/CHAPTER-THREEBODY.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./COLLECTION-LOG.md	17132	240df1f1712c7456d30e1311e0e22bca	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/COLLECTION-LOG.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./COMPENDIUM-TAIL.md	11179	b63b28878c8d82b27ab86a29ace0b911	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/COMPENDIUM-TAIL.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./COMPENDIUM.md	188768	5f72f29f1e5a70f038d647948f161852	PRESENT-IN-REPO	drive/The Method Materials/The Method 1.6 — Mathematical Compendium-1.md	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./COORDINATES.tsv	10849687	3740649d3de817949a75947e8da40608	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/COORDINATES.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./D-E-FINDINGS-RAW.txt	502	0eeccee11b0174f2f6a3e2a2d5eb85c5	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/D-E-FINDINGS-RAW.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./D-E-FINDINGS.md	2820	83a4557b9e187d223f68c5a49823dcf8	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/D-E-FINDINGS.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./DIGEST.md	20213	4831968b23b98a5c3f32184b311f7dea	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/DIGEST.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./HANDOFF-1_6.md	17404	07b9f64dbb125e6d616aebcd0d8054bf	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/HANDOFF-1_6.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./HANDOFF-CERTIFICATE-1_8_2.md	670	d92f038b19405e37ef6f20dadc60ff04	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/HANDOFF-CERTIFICATE-1_8_2.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./HANDOFF-CERTIFICATE-1_8_3.md	727	ebd56cb49f80136337c4c010fa92ff49	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/HANDOFF-CERTIFICATE-1_8_3.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./HANDOFF-PROTOCOL.md	12222	f40381dbaa510c94a70e228308c4a2ac	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/HANDOFF-PROTOCOL.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./HANDOFF.md	6820	0df3c4f74cb1b2c6cc9ce76b26c792cb	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/HANDOFF.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./INDICES-TAIL.md	17705	ba14167eac2ac7a125051c13661582c1	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/INDICES-TAIL.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./INDICES.md	89393	1d4b5832adab66140f20d897e73d2607	PRESENT-IN-REPO	drive/The Method Materials/The Method 1.6 — The Index of Indices-1.md	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./INTAKE.md	2784	4fa3dac8fd8df43718ac2ba7b7a2e145	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/INTAKE.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./LADDER-H-Ar-I-III.tsv	3051	d3b985d0ee6af8727cdb54963150cde1	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/LADDER-H-Ar-I-III.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./LITERATURE.md	34901	23de7153b0ee1b258798a6ddf3e20554	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/LITERATURE.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./LOWDIN-LITERATURE.md	15740	6a51aaad8a1107f0f8cd1ec21b6d49b4	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/LOWDIN-LITERATURE.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./MEASUREMENTS-DERIVED.tsv	90347	921d1659403647fa8a4d5fccbc9d5e87	PRESENT-IN-REPO	drive/The Method Materials/MEASUREMENTS-DERIVED__14H9vbNeE5ZhU3F1ULKJ1UNhxu2gK7xlH.tsv	byte-identical to a file already tracked
